512.37,123.71,21.136,512.38,123.94,21.392,46.993
419.66,1532.3,19.172,419.89,1532.3,19.31,26.431
1551.9,1735.6,14.393,1551.8,1735.3,14.501,22.109
1579,731.54,21.576,1579.4,731.39,21.823,47.428
767.75,66.242,19.387,767.64,65.695,19.531,34.023
101.69,1665.7,5.4702,101.79,1666.1,5.5943,27.753
44.84,1257.2,11.826,45.238,1257.1,12.037,41.358
805.22,1867.9,12.612,805.16,1867.7,12.767,29.185
1216.7,519.06,13.087,1216.8,519.06,13.301,39.019
1534.6,805.13,21.215,1534.5,804.8,21.771,101.03
776.75,151,8.3952,776.65,151.05,8.4509,10.846
509.28,81.068,11.554,509.01,81.092,11.559,10.817
1834.7,1322.6,17.121,1834.2,1322.3,17.078,26.602
1401.9,59.262,6.8735,1401.5,59.615,7.1008,45.52
1781,1733.3,19.964,1781.1,1733.2,19.942,7.4598
356.3,680.96,5.941,356.27,681.48,5.9613,21.058
1398.2,594.05,23.491,1398,593.91,23.495,9.6585
546.01,104.85,19.791,545.59,104.68,19.51,53.573
868.97,1257,10.384,868.86,1257.3,10.471,19.868
44.852,292.71,5.2455,44.939,292.43,5.2557,11.87
1351.7,1548.2,9.3058,1351.6,1548.1,8.9361,66.804
1716.5,1568.2,6.3223,1716.4,1568,6.3993,17.427
1342.3,714.56,28.11,1342.6,714.51,27.15,173.04
1513.9,921.41,7.253,1513.9,921.12,7.2476,11.273
8.4353,882.14,5.9125,8.8058,882.31,6.0465,29.041
1306.8,1179.4,11.381,1307,1179.5,11.615,42.897
589.84,347.09,10.006,589.39,346.87,10.254,48.719
1858.8,1177.7,8.6715,1858.6,1177.5,8.6726,7.8898
1819.7,1172.5,18.798,1819.3,1172.4,18.748,16.738
929.26,84.027,17.314,928.56,84.174,17.483,41.709
1352.7,173.9,6.5589,1352.7,174.34,6.6001,18.955
1246.9,373.83,11.418,1247.4,373.96,11.64,44.476
1744.3,367.53,25.338,1744.1,367.66,25.624,52.732
1715.1,1798.6,15.34,1715.1,1799.1,15.362,17.072
1818.3,380.04,18.14,1818.3,379.75,18.422,52.008
1214.5,58.591,15.917,1214.3,58.642,15.923,8.6409
1107.3,1097.1,8.4194,1107.3,1096.9,8.4056,8.3915
11.323,1621.2,8.1002,11.394,1621,8.1702,15.619
1900.7,1147.2,10.356,1899.4,1146.8,10.473,60.171
1483,915.19,22.537,1483,915.51,22.672,27.361
1546.1,1531.4,4.8225,1546.1,1531.3,4.9902,30.552
579.94,1699.9,9.4482,580.18,1699.7,9.6151,32.709
1076.2,1679.8,22.635,1076.4,1679.6,22.698,17.11
1683.9,1573.2,8.5424,1683.5,1573.2,8.5793,16.116
1575.4,1102.6,17.436,1575,1102.3,17.565,29.418
944.82,695.15,9.0583,944.9,694.93,9.0942,11.105
1723.4,1212.4,4.7879,1723.3,1212.2,4.8917,21.914
478.46,618.1,15.103,478.53,617.98,15.086,6.3765
1744.1,433.84,22.035,1744,434.21,22.215,36.032
688.76,1584.7,13.505,688.89,1584.6,13.63,24.154
180.24,1002,18.138,180.59,1002,18.26,26.209
486.73,700.3,11.762,486.88,699.95,11.909,30.235
1540.3,513.9,20.782,1540.1,513.8,20.932,28.046
1498.9,1093.2,9.5215,1498.9,1093.1,9.7645,43.965
1113.3,110.64,20.358,1113.6,110.9,20.429,21.024
509.36,157.02,13.814,509.43,156.92,13.798,5.6761
1609.9,183.33,4.3018,1609.9,183.28,4.4541,27.492
403.62,876.89,17.364,403.75,876.8,17.449,16.6
836.54,20.209,18.73,836.73,20.168,19.022,53.05
1764.8,282.61,11.792,1764.4,282.86,11.775,20.212
1350,335.93,19.032,1350,335.59,19.124,21.48
1879.1,981.41,12.357,1878.5,981.7,12.143,45.832
773.64,27.279,5.7158,773.61,27.473,5.6014,22
1741.7,720.14,7.8997,1741.5,720.18,8.0718,32.086
215.83,1168.5,6.2132,216.23,1168.8,6.4204,42.488
1412,450.49,10.987,1411.8,450.52,11.111,23.674
112.1,55.97,25.259,112.01,55.931,25.266,4.0703
1819.5,1557.6,12.017,1819.6,1557.3,12.031,11.086
37.367,1754.1,10.863,38.001,1753.8,10.963,32.344
1131.1,616.78,8.5808,1131,616.87,8.7622,32.958
507.77,130.61,19.419,507.44,130.96,19.529,27.447
153.07,1826,7.5549,153.24,1826,7.7041,27.654
1135.8,99.354,4.47,1136.1,99.644,4.6258,33.341
