235,8.1284e+05,3.9493e+05,19.43,1166.8,29.379,1166.6,28.966
236,8.1201e+05,4.4805e+05,2.0825,863.01,448.8,862.98,448.85
237,8.1147e+05,4.4242e+05,21.805,738.43,577.14,738.41,577.69
238,8.0999e+05,3.0282e+05,5.8166,1344.6,1516.9,1344.7,1517
239,8.0906e+05,5.1934e+05,12.154,560.45,785.51,560.15,785.56
240,8.0736e+05,3.952e+05,16.402,102.88,625.28,102.53,625.07
241,8.0709e+05,3.5314e+05,12.009,1210.9,621.81,1210.8,622.05
242,8.0649e+05,3.1232e+05,11.326,750.22,539.46,750,539.29
243,8.0629e+05,3.2383e+05,16.941,1431.8,1476.9,1431.9,1477.3
244,8.0601e+05,5.7993e+05,9.8221,1638.1,719.61,1638.4,719.63
245,8.0409e+05,4.5526e+05,15.44,1682.8,268.47,1683.2,268.44
246,8.0206e+05,2.6587e+05,17.342,780.33,193.11,780.47,193.52
247,8.0182e+05,4.2041e+05,13.883,100.43,1427.3,100.38,1427.7
248,7.9981e+05,3.7265e+05,4.9452,866.82,1893.7,866.92,1893.8
249,7.9881e+05,4.6842e+05,17.476,1447.8,53.84,1448.2,53.721
250,7.9732e+05,1.6843e+05,2.6694,483.3,296,483.23,295.99
251,7.9248e+05,4.4749e+05,3.9159,1318.2,781.99,1318.3,781.96
252,7.9218e+05,2.3343e+05,19.085,1378.2,1374.4,1378.4,1374.8
253,7.9138e+05,4.5909e+05,28.21,1279.7,899.64,1279.5,898.97
254,7.9035e+05,5.0829e+05,26.853,1731.8,814.72,1731.5,815.32
255,7.897e+05,6.2388e+05,2.1793,254.44,1514.8,254.41,1514.8
256,7.8907e+05,5.0355e+05,5.79,1286.1,1643.6,1286,1643.6
257,7.8876e+05,3.8374e+05,9.6788,498.87,10.062,498.75,9.855
258,7.8808e+05,4.0353e+05,21.783,1596.9,1519,1597.3,1519.5
259,7.8797e+05,3.4477e+05,17.015,791.95,740.27,792.12,739.88
260,7.8771e+05,2.6895e+05,10.44,565.73,909.62,565.54,909.8
261,7.8746e+05,3.2094e+05,19.964,797.04,773.08,796.54,773
262,7.8608e+05,5.5113e+05,14.844,67.636,778.25,68.01,778.24
263,7.8476e+05,4.3285e+05,14.1,1666.3,781.62,1666.5,781.32
264,7.8451e+05,4.9513e+05,9.1722,1836.8,1234.1,1837.1,1234.2
265,7.8286e+05,5.9145e+05,22.689,1578.1,778.33,1578.7,778.38
266,7.8245e+05,3.9992e+05,18.63,763.63,93.368,763.68,93.834
267,7.8016e+05,3.4615e+05,19.228,282.28,666.81,281.93,667.14
268,7.7978e+05,3.9464e+05,3.4533,235.14,404.6,235.14,404.69
269,7.7853e+05,2.9347e+05,29.917,1427.4,130.21,1427.5,130.95
270,7.7783e+05,3.9099e+05,20.497,1177,37.835,1177.3,37.483
271,7.7702e+05,5.1246e+05,6.7657,1597.1,710.63,1597.3,710.58
272,7.7575e+05,5.0559e+05,32.855,1349.6,440.75,1350.4,440.88
273,7.7338e+05,4.874e+05,18.669,964.68,1834.6,964.63,1835.1
274,7.7158e+05,3.1624e+05,26.324,398.42,451.99,398.56,451.34
275,7.7076e+05,3.2668e+05,25.249,1744.1,930.28,1744.7,930.08
276,7.7042e+05,3.3782e+05,15.346,326.8,700.01,326.46,699.81
277,7.6921e+05,4.4603e+05,10.163,1652.8,569.22,1653,569.08
278,7.677e+05,6.097e+05,10.706,1229.6,1352.1,1229.4,1352.2
279,7.6682e+05,4.2772e+05,24.913,505.69,1295.2,505.55,1295.8
280,7.6613e+05,3.187e+05,52.749,1353.7,441.41,1352.4,441.15
281,7.6599e+05,5.1132e+05,9.167,1768.7,602.76,1768.5,602.96
282,7.6473e+05,4.5181e+05,5.7607,1375,84.613,1375,84.468
283,7.6317e+05,2.4171e+05,5.8928,1600.2,566.98,1600.1,566.92
284,7.6302e+05,2.8981e+05,49.284,399.77,454.51,400.7,455.33
285,7.6299e+05,3.5439e+05,16.892,1621.1,157.15,1621.6,157.22
286,7.6202e+05,3.7476e+05,15.456,1618.3,42.623,1618,42.913
287,7.6072e+05,5.6455e+05,25.472,979.88,1748.5,980.06,1749.1
288,7.5917e+05,4.4703e+05,21.289,61.874,1568.9,61.672,1569.4
289,7.5807e+05,2.9236e+05,7.82,705.6,263.7,705.4,263.7
290,7.5762e+05,3.3097e+05,17.714,716.79,264.54,716.52,264.9
291,7.5739e+05,4.9049e+05,4.2975,1310,797.08,1310,797.19
292,7.5586e+05,2.822e+05,11.181,1605.8,249.34,1605.6,249.6
293,7.5355e+05,4.215e+05,8.003,311.41,1345.3,311.22,1345.2
294,7.5351e+05,1.8033e+05,11.773,32.001,568.93,31.705,568.95
295,7.5274e+05,3.1986e+05,12.295,819.23,58.968,819.02,58.743
296,7.5266e+05,4.6497e+05,3.4009,1567.3,1395.1,1567.3,1395.1
